slot_expression	inlined		inlined								classes without keys or identifiers are necessarily inlined as lists								True means that keyed or identified slot appears in an outer structure by value.  False means that only the key or identifier for the slot appears within the domain, referencing a structure that appears elsewhere.			slot_definition												basic	True																										boolean																															
slot_expression	inlined_as_list		inlined_as_list								"The default loader will accept either list or dictionary form as input.  This parameter controls internal
representation and output.|A keyed or identified class with one additional slot can be input in a third form, a dictionary whose key
is the key or identifier and whose value is the one additional element.  This form is still stored according
to the inlined_as_list setting."								True means that an inlined slot is represented as a list of range instances.  False means that an inlined slot is represented as a dictionary, whose key is the slot key or identifier and whose value is the range instance.			slot_definition												basic	True																										boolean																															
slot_expression	maximum_cardinality		maximum_cardinality																the maximum number of entries for a multivalued slot																True					list_value_specification_constant																					integer																			testing												
slot_expression	maximum_value		maximum_value	high value															for slots with ranges of type number, the value must be equal to or lowe than this			slot_definition												basic	True																										integer																															
slot_expression	minimum_cardinality		minimum_cardinality																the minimum number of entries for a multivalued slot																True					list_value_specification_constant																					integer																			testing												
slot_expression	minimum_value		minimum_value	low value															for slots with ranges of type number, the value must be equal to or higher than this			slot_definition												basic	True																										integer																															
slot_expression	none_of		none_of																holds if none of the expressions hold																					boolean_slot																True					anonymous_slot_expression																															
slot_expression	pattern		pattern																the string value of the slot must conform to this regular expression expressed in the string			definition												basic	True																										string																															
slot_expression	range		range	value domain							range is underspecified, as not all elements can appear as the range of a slot.								"defines the type of the object of the slot.  Given the following slot definition
  S1:
    domain: C1
    range:  C2
the declaration
  X:
    S1: Y

implicitly asserts Y is an instance of C2
"			slot_definition										default_range		minimal|basic|relational_model|object_oriented	True																										element																															
slot_expression	range_expression		range_expression								one use for this is being able to describe a range using any_of expressions, for example to combine two enums								A range that is described as a boolean expression combining existing ranges			slot_expression																																							anonymous_class_expression																															
slot_expression	recommended		recommended								This is to be used where not all data is expected to conform to having a required field|If a slot is recommended, and it is not populated, applications must not treat this as an error. Applications may use this to inform the user of missing data								true means that the slot should be present in the loaded definition, but this is not required			slot_definition												basic	True																										boolean											https://github.com/linkml/linkml/issues/177																				
slot_expression	required		required																true means that the slot must be present in the loaded definition			slot_definition												minimal|basic|relational_model|object_oriented	True																										boolean																															
slot_expression	structured_pattern		structured_pattern																the string value of the slot must conform to the regular expression in the pattern expression			definition													True																										pattern_expression																															
slot_expression																			an expression that constrains the range of values a slot can take																					expression													True																											testing												
structured_alias	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
structured_alias	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
structured_alias	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
structured_alias	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
structured_alias	categories		categories																The category or categories of an alias. This can be drawn from any relevant vocabulary									https://w3id.org/mod#acronym																												True					uriorcurie													category				dcterms:subject														
structured_alias	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
structured_alias	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
structured_alias	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
structured_alias	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
structured_alias	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
structured_alias	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
structured_alias	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
structured_alias	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
structured_alias	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
structured_alias	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
structured_alias	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
structured_alias	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
structured_alias	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
structured_alias	literal_form		literal_form	alias_name|string_value															The literal lexical form of a structured alias			structured_alias																																							string									True								skosxl:literalForm														
structured_alias	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
structured_alias	narrow_mappings		narrow_mappings																A list of terms from different schemas or terminology systems that have narrower meaning.																False					mappings																True					uriorcurie																	skos:narrowMatch														
structured_alias	notes		notes																editorial notes about an element intended for internal consumption			element												owl|basic																						True					string																	skos:editorialNote														
structured_alias	predicate		predicate																The relationship between an element and its alias 			structured_alias																																							alias_predicate_enum			True														rdf:predicate														
structured_alias	rank		rank	order|precedence|display order							the rank of an element does not affect the semantics								the relative order in which the element occurs, lower values are given precedence															basic																											integer																	sh:order														
structured_alias	related_mappings		related_mappings																A list of terms from different schemas or terminology systems that have related meaning.																False					mappings																True					uriorcurie																	skos:relatedMatch														
structured_alias	see_also		see_also																a reference			element												owl|basic																						True					uriorcurie																	rdfs:seeAlso														
structured_alias	source		source	origin|derived from						prov:wasDerivedFrom|schema:isBasedOn	The described resource may be derived from the related resource in whole or in part								A related resource from which the element is derived.			element												basic																											uriorcurie																	dcterms:source														
structured_alias	structured_aliases		structured_aliases																A list of structured_alias objects.																	True																				True					structured_alias																	skosxl:altLabel														
structured_alias	title		title	long name															the official title of the element			element												owl|basic																											string																	dcterms:title														
structured_alias	todos		todos																Outstanding issue that needs resolution			element												basic																						True					string																															
structured_alias									skosxl:Label										object that contains meta data about a synonym or alias including where it came from (source) and its scope (narrow, broad, etc.)																																			expression|extensible|annotatable|common_metadata																																						
subset_definition	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
subset_definition	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
subset_definition	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
subset_definition	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
subset_definition	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
subset_definition	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
subset_definition	conforms_to		conforms_to																An established standard to which the element conforms.			element												owl|basic																											string																	dcterms:conformsTo														
subset_definition	definition_uri		definition_uri								Formed by combining the default_prefix with the mangled element								"the ""native"" URI of the element"			element																																							uriorcurie		filled in by the schema loader																													
subset_definition	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
subset_definition	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
subset_definition	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
subset_definition	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
subset_definition	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
subset_definition	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
subset_definition	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
subset_definition	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
subset_definition	id_prefixes		id_prefixes								Order of elements may be used to indicate priority order|If identifiers are treated as CURIEs, then the CURIE must start with one of the indicated prefixes followed by `:` (_should_ start if the list is open)|If identifiers are treated as URIs, then the URI string must start with the expanded for of the prefix (_should_ start if the list is open)								the identifier of this class or slot must begin with the URIs referenced by this prefix			element												basic																						True					ncname											https://github.com/linkml/linkml/issues/194|https://github.com/linkml/linkml-model/issues/28																				
subset_definition	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
subset_definition	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
subset_definition	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
subset_definition	local_names		local_names																			element														True																				True					local_name																															
subset_definition	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
subset_definition	name		name	short name|unique name															the unique name of the element within the context of the schema.  Name is combined with the default prefix to form the globally unique subject of the target class.			element					schema:name				True			owl|minimal|basic|relational_model|object_oriented																											string											https://en.wikipedia.org/wiki/Data_element_name						rdfs:label														
subset_definition	narrow_mappings		narrow_mappings																A list of terms from different schemas or terminology systems that have narrower meaning.																False					mappings																True					uriorcurie																	skos:narrowMatch														
subset_definition	notes		notes																editorial notes about an element intended for internal consumption			element												owl|basic																						True					string																	skos:editorialNote														
subset_definition	rank		rank	order|precedence|display order							the rank of an element does not affect the semantics								the relative order in which the element occurs, lower values are given precedence															basic																											integer																	sh:order														
subset_definition	related_mappings		related_mappings																A list of terms from different schemas or terminology systems that have related meaning.																False					mappings																True					uriorcurie																	skos:relatedMatch														
subset_definition	see_also		see_also																a reference			element												owl|basic																						True					uriorcurie																	rdfs:seeAlso														
subset_definition	source		source	origin|derived from						prov:wasDerivedFrom|schema:isBasedOn	The described resource may be derived from the related resource in whole or in part								A related resource from which the element is derived.			element												basic																											uriorcurie																	dcterms:source														
subset_definition	structured_aliases		structured_aliases																A list of structured_alias objects.																	True																				True					structured_alias																	skosxl:altLabel														
subset_definition	title		title	long name															the official title of the element			element												owl|basic																											string																	dcterms:title														
subset_definition	todos		todos																Outstanding issue that needs resolution			element												basic																						True					string																															
subset_definition																			the name and description of a subset															basic						element																																																				
type_definition	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
type_definition	all_of		all_of																holds if all of the expressions hold								sh:and													boolean_slot																True					anonymous_type_expression																															
type_definition	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
type_definition	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
type_definition	any_of		any_of																holds if at least one of the expressions hold								sh:or													boolean_slot																True					anonymous_type_expression																															
type_definition	base		base								every root type must have a base|the base is inherited by child types but may be overriden.  Base compatibility is not checked.								python base type that implements this type definition			type_definition												basic	True																										string																															
type_definition	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
type_definition	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
type_definition	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
type_definition	conforms_to		conforms_to																An established standard to which the element conforms.			element												owl|basic																											string																	dcterms:conformsTo														
type_definition	definition_uri		definition_uri								Formed by combining the default_prefix with the mangled element								"the ""native"" URI of the element"			element																																							uriorcurie		filled in by the schema loader																													
type_definition	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
type_definition	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
type_definition	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
type_definition	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
type_definition	equals_number		equals_number																the slot must have range of a number and the value of the slot must equal the specified value																True					list_value_specification_constant																					integer																			unstable												
type_definition	equals_string		equals_string																the slot must have range string and the value of the slot must equal the specified value																True					list_value_specification_constant																					string																			testing												
type_definition	equals_string_in		equals_string_in																the slot must have range string and the value of the slot must equal one of the specified values																True					list_value_specification_constant																True					string																			testing												
type_definition	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
type_definition	exactly_one_of		exactly_one_of																holds if only one of the expressions hold								sh:xone													boolean_slot																True					anonymous_type_expression																															
type_definition	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
type_definition	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
type_definition	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
type_definition	id_prefixes		id_prefixes								Order of elements may be used to indicate priority order|If identifiers are treated as CURIEs, then the CURIE must start with one of the indicated prefixes followed by `:` (_should_ start if the list is open)|If identifiers are treated as URIs, then the URI string must start with the expanded for of the prefix (_should_ start if the list is open)								the identifier of this class or slot must begin with the URIs referenced by this prefix			element												basic																						True					ncname											https://github.com/linkml/linkml/issues/194|https://github.com/linkml/linkml-model/issues/28																				
type_definition	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
type_definition	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
type_definition	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
type_definition	local_names		local_names																			element														True																				True					local_name																															
type_definition	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
type_definition	maximum_value		maximum_value	high value															for slots with ranges of type number, the value must be equal to or lowe than this			slot_definition												basic	True																										integer																															
type_definition	minimum_value		minimum_value	low value															for slots with ranges of type number, the value must be equal to or higher than this			slot_definition												basic	True																										integer																															
type_definition	name		name	short name|unique name															the unique name of the element within the context of the schema.  Name is combined with the default prefix to form the globally unique subject of the target class.			element					schema:name				True			owl|minimal|basic|relational_model|object_oriented																											string											https://en.wikipedia.org/wiki/Data_element_name						rdfs:label														
type_definition	narrow_mappings		narrow_mappings																A list of terms from different schemas or terminology systems that have narrower meaning.																False					mappings																True					uriorcurie																	skos:narrowMatch														
type_definition	none_of		none_of																holds if none of the expressions hold								sh:not													boolean_slot																True					anonymous_type_expression																															
type_definition	notes		notes																editorial notes about an element intended for internal consumption			element												owl|basic																						True					string																	skos:editorialNote														
type_definition	pattern		pattern																the string value of the slot must conform to this regular expression expressed in the string			definition												basic	True																										string																															
type_definition	rank		rank	order|precedence|display order							the rank of an element does not affect the semantics								the relative order in which the element occurs, lower values are given precedence															basic																											integer																	sh:order														
type_definition	related_mappings		related_mappings																A list of terms from different schemas or terminology systems that have related meaning.																False					mappings																True					uriorcurie																	skos:relatedMatch														
type_definition	repr		repr																the name of the python object that implements this type definition			type_definition												basic	True																										string																															
type_definition	see_also		see_also																a reference			element												owl|basic																						True					uriorcurie																	rdfs:seeAlso														
type_definition	source		source	origin|derived from						prov:wasDerivedFrom|schema:isBasedOn	The described resource may be derived from the related resource in whole or in part								A related resource from which the element is derived.			element												basic																											uriorcurie																	dcterms:source														
type_definition	structured_aliases		structured_aliases																A list of structured_alias objects.																	True																				True					structured_alias																	skosxl:altLabel														
type_definition	structured_pattern		structured_pattern																the string value of the slot must conform to the regular expression in the pattern expression			definition													True																										pattern_expression																															
type_definition	title		title	long name															the official title of the element			element												owl|basic																											string																	dcterms:title														
type_definition	todos		todos																Outstanding issue that needs resolution			element												basic																						True					string																															
type_definition	typeof		typeof								"the target type definition of the typeof slot is referred to as the ""parent type""|the type definition containing the typeof slot is referred to as the ""child type""|type definitions without a typeof slot are referred to as a ""root type"""								Names a parent type			type_definition												basic																											type_definition																															
type_definition	uri		uri								uri is typically drawn from the set of URI's defined in OWL (https://www.w3.org/TR/2012/REC-owl2-syntax-20121211/#Datatype_Maps)|every root type must have a type uri								The uri that defines the possible values for the type definition			type_definition												basic	True																										uriorcurie																															
type_definition																			A data type definition.															basic						element														type_expression																																						
type_expression	all_of		all_of																holds if all of the expressions hold																					boolean_slot																True					anonymous_type_expression																															
type_expression	any_of		any_of																holds if at least one of the expressions hold																					boolean_slot																True					anonymous_type_expression																															
type_expression	equals_number		equals_number																the slot must have range of a number and the value of the slot must equal the specified value																True					list_value_specification_constant																					integer																			unstable												
type_expression	equals_string		equals_string																the slot must have range string and the value of the slot must equal the specified value																True					list_value_specification_constant																					string																			testing												
type_expression	equals_string_in		equals_string_in																the slot must have range string and the value of the slot must equal one of the specified values																True					list_value_specification_constant																True					string																			testing												
type_expression	exactly_one_of		exactly_one_of																holds if only one of the expressions hold																					boolean_slot																True					anonymous_type_expression																															
type_expression	maximum_value		maximum_value	high value															for slots with ranges of type number, the value must be equal to or lowe than this			slot_definition												basic	True																										integer																															
type_expression	minimum_value		minimum_value	low value															for slots with ranges of type number, the value must be equal to or higher than this			slot_definition												basic	True																										integer																															
type_expression	none_of		none_of																holds if none of the expressions hold																					boolean_slot																True					anonymous_type_expression																															
type_expression	pattern		pattern																the string value of the slot must conform to this regular expression expressed in the string			definition												basic	True																										string																															
type_expression	structured_pattern		structured_pattern																the string value of the slot must conform to the regular expression in the pattern expression			definition													True																										pattern_expression																															
type_expression																																								expression													True																																							
unique_key	aliases		aliases	synonyms|alternate names|alternative labels|designations																		element					schema:alternateName							basic																						True					string																	skos:altLabel														
unique_key	alt_descriptions		alt_descriptions	alternate definitions																		element												basic		True																				True					alt_description																															
unique_key	annotations		annotations																a collection of tag/text tuples with the semantics of OWL Annotation			annotatable														True				extensions																True					annotation																															
unique_key	broad_mappings		broad_mappings																A list of terms from different schemas or terminology systems that have broader meaning.																False					mappings																True					uriorcurie																	skos:broadMatch														
unique_key	close_mappings		close_mappings																A list of terms from different schemas or terminology systems that have close meaning.																False					mappings																True					uriorcurie																	skos:closeMatch														
unique_key	comments		comments																notes and comments about an element intended for external consumption			element					rdfs:comment							owl|basic																						True					string																	skos:note														
unique_key	deprecated		deprecated							owl:deprecated									Description of why and when this element will no longer be used			element												basic																											string																															
unique_key	deprecated_element_has_exact_replacement		deprecated_element_has_exact_replacement																When an element is deprecated, it can be automatically replaced by this uri or curie																													IAO:0100001													uriorcurie																															
unique_key	deprecated_element_has_possible_replacement		deprecated_element_has_possible_replacement																When an element is deprecated, it can be potentially replaced by this uri or curie																													OIO:consider													uriorcurie																															
unique_key	description		description	definition															a description of the element's purpose and use			element					dcterms:description|schema:description							basic																											string			True														skos:definition														
unique_key	exact_mappings		exact_mappings																A list of terms from different schemas or terminology systems that have identical meaning.																False					mappings																True					uriorcurie																	skos:exactMatch														
unique_key	examples		examples							vann:example									example usages of an element			element												owl|basic		True																				True					example													example																		
unique_key	extensions		extensions																a tag/text tuple attached to an arbitrary element			extensible														True																				True					extension																															
unique_key	from_schema		from_schema																id of the schema that defined the element			element																																				A stronger model would be range schema_definition, but this doesn't address the import model			uri		supplied by the schema loader															skos:inScheme														
unique_key	imported_from		imported_from																the imports entry that this element was derived from.  Empty means primary source			element																																							string		supplied by the schema loader																													
unique_key	in_language		in_language																																																							Use a string from IETF BCP 47			string																	schema:inLanguage														
unique_key	in_subset		in_subset																used to indicate membership of a term in a defined subset of terms used for a particular domain or application (e.g. the translator_minimal subset holding the minimal set of predicates used in a translator knowledge graph)			element												basic																						True					subset_definition																	OIO:inSubset														
unique_key	mappings		mappings	xrefs|identifiers|alternate identifiers|alternate ids															A list of terms from different schemas or terminology systems that have comparable meaning. These may include terms that are precisely equivalent, broader or narrower in meaning, or otherwise semantically related but not equivalent from a strict ontological perspective.																																					True					uriorcurie																	skos:mappingRelation														
unique_key	narrow_mappings		narrow_mappings																A list of terms from different schemas or terminology systems that have narrower meaning.																False					mappings																True					uriorcurie																	skos:narrowMatch														
unique_key	notes		notes																editorial notes about an element intended for internal consumption			element												owl|basic																						True					string																	skos:editorialNote														
unique_key	rank		rank	order|precedence|display order							the rank of an element does not affect the semantics								the relative order in which the element occurs, lower values are given precedence															basic																											integer																	sh:order														
unique_key	related_mappings		related_mappings																A list of terms from different schemas or terminology systems that have related meaning.																False					mappings																True					uriorcurie																	skos:relatedMatch														
unique_key	see_also		see_also																a reference			element												owl|basic																						True					uriorcurie																	rdfs:seeAlso														
unique_key	source		source	origin|derived from						prov:wasDerivedFrom|schema:isBasedOn	The described resource may be derived from the related resource in whole or in part								A related resource from which the element is derived.			element												basic																											uriorcurie																	dcterms:source														
unique_key	structured_aliases		structured_aliases																A list of structured_alias objects.																	True																				True					structured_alias																	skosxl:altLabel														
unique_key	title		title	long name															the official title of the element			element												owl|basic																											string																	dcterms:title														
unique_key	todos		todos																Outstanding issue that needs resolution			element												basic																						True					string																															
unique_key	unique_key_name		unique_key_name																name of the unique key			unique_key												basic|relational_model									True																		string									True																						
unique_key	unique_key_slots		unique_key_slots																list of slot names that form a key			unique_key												basic|relational_model																						True					slot_definition									True																						
unique_key																			a collection of slots whose values uniquely identify an instance of a class															basic|relational_model																				extensible|annotatable|common_metadata																																						
